task,alpha,release,start,finish,deadline,response,waiting,tardiness,miss,utility
Task3,0.5,45900.0,45906.0,45909.0,46000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,45900.0,45909.0,45912.0,46000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46000.0,46000.0,46003.0,46100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46000.0,46003.0,46006.0,46100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46000.0,46006.0,46009.0,46100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46000.0,46009.0,46012.0,46100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46100.0,46100.0,46103.0,46200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46100.0,46103.0,46106.0,46200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46100.0,46106.0,46109.0,46200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46100.0,46109.0,46112.0,46200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46200.0,46200.0,46203.0,46300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46200.0,46203.0,46206.0,46300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46200.0,46206.0,46209.0,46300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46200.0,46209.0,46212.0,46300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46300.0,46300.0,46303.0,46400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46300.0,46303.0,46306.0,46400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46300.0,46306.0,46309.0,46400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46300.0,46309.0,46312.0,46400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46400.0,46400.0,46403.0,46500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46400.0,46403.0,46406.0,46500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46400.0,46406.0,46409.0,46500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46400.0,46409.0,46412.0,46500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46500.0,46500.0,46503.0,46600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46500.0,46503.0,46506.0,46600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46500.0,46506.0,46509.0,46600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46500.0,46509.0,46512.0,46600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46600.0,46600.0,46603.0,46700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46600.0,46603.0,46606.0,46700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46600.0,46606.0,46609.0,46700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46600.0,46609.0,46612.0,46700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46700.0,46700.0,46703.0,46800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46700.0,46703.0,46706.0,46800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46700.0,46706.0,46709.0,46800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46700.0,46709.0,46712.0,46800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46800.0,46800.0,46803.0,46900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46800.0,46803.0,46806.0,46900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46800.0,46806.0,46809.0,46900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46800.0,46809.0,46812.0,46900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,46900.0,46900.0,46903.0,47000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,46900.0,46903.0,46906.0,47000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,46900.0,46906.0,46909.0,47000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,46900.0,46909.0,46912.0,47000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47000.0,47000.0,47003.0,47100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47000.0,47003.0,47006.0,47100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47000.0,47006.0,47009.0,47100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47000.0,47009.0,47012.0,47100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47100.0,47100.0,47103.0,47200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47100.0,47103.0,47106.0,47200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47100.0,47106.0,47109.0,47200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47100.0,47109.0,47112.0,47200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47200.0,47200.0,47203.0,47300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47200.0,47203.0,47206.0,47300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47200.0,47206.0,47209.0,47300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47200.0,47209.0,47212.0,47300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47300.0,47300.0,47303.0,47400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47300.0,47303.0,47306.0,47400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47300.0,47306.0,47309.0,47400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47300.0,47309.0,47312.0,47400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47400.0,47400.0,47403.0,47500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47400.0,47403.0,47406.0,47500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47400.0,47406.0,47409.0,47500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47400.0,47409.0,47412.0,47500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47500.0,47500.0,47503.0,47600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47500.0,47503.0,47506.0,47600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47500.0,47506.0,47509.0,47600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47500.0,47509.0,47512.0,47600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47600.0,47600.0,47603.0,47700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47600.0,47603.0,47606.0,47700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47600.0,47606.0,47609.0,47700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47600.0,47609.0,47612.0,47700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47700.0,47700.0,47703.0,47800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47700.0,47703.0,47706.0,47800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47700.0,47706.0,47709.0,47800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47700.0,47709.0,47712.0,47800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47800.0,47800.0,47803.0,47900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47800.0,47803.0,47806.0,47900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47800.0,47806.0,47809.0,47900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47800.0,47809.0,47812.0,47900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,47900.0,47900.0,47903.0,48000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,47900.0,47903.0,47906.0,48000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,47900.0,47906.0,47909.0,48000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,47900.0,47909.0,47912.0,48000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48000.0,48000.0,48003.0,48100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48000.0,48003.0,48006.0,48100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48000.0,48006.0,48009.0,48100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48000.0,48009.0,48012.0,48100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48100.0,48100.0,48103.0,48200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48100.0,48103.0,48106.0,48200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48100.0,48106.0,48109.0,48200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48100.0,48109.0,48112.0,48200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48200.0,48200.0,48203.0,48300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48200.0,48203.0,48206.0,48300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48200.0,48206.0,48209.0,48300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48200.0,48209.0,48212.0,48300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48300.0,48300.0,48303.0,48400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48300.0,48303.0,48306.0,48400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48300.0,48306.0,48309.0,48400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48300.0,48309.0,48312.0,48400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48400.0,48400.0,48403.0,48500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48400.0,48403.0,48406.0,48500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48400.0,48406.0,48409.0,48500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48400.0,48409.0,48412.0,48500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48500.0,48500.0,48503.0,48600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48500.0,48503.0,48506.0,48600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48500.0,48506.0,48509.0,48600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48500.0,48509.0,48512.0,48600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48600.0,48600.0,48603.0,48700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48600.0,48603.0,48606.0,48700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48600.0,48606.0,48609.0,48700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48600.0,48609.0,48612.0,48700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48700.0,48700.0,48703.0,48800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48700.0,48703.0,48706.0,48800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48700.0,48706.0,48709.0,48800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48700.0,48709.0,48712.0,48800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48800.0,48800.0,48803.0,48900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48800.0,48803.0,48806.0,48900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48800.0,48806.0,48809.0,48900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48800.0,48809.0,48812.0,48900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,48900.0,48900.0,48903.0,49000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,48900.0,48903.0,48906.0,49000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,48900.0,48906.0,48909.0,49000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,48900.0,48909.0,48912.0,49000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49000.0,49000.0,49003.0,49100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49000.0,49003.0,49006.0,49100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49000.0,49006.0,49009.0,49100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49000.0,49009.0,49012.0,49100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49100.0,49100.0,49103.0,49200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49100.0,49103.0,49106.0,49200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49100.0,49106.0,49109.0,49200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49100.0,49109.0,49112.0,49200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49200.0,49200.0,49203.0,49300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49200.0,49203.0,49206.0,49300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49200.0,49206.0,49209.0,49300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49200.0,49209.0,49212.0,49300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49300.0,49300.0,49303.0,49400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49300.0,49303.0,49306.0,49400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49300.0,49306.0,49309.0,49400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49300.0,49309.0,49312.0,49400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49400.0,49400.0,49403.0,49500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49400.0,49403.0,49406.0,49500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49400.0,49406.0,49409.0,49500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49400.0,49409.0,49412.0,49500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49500.0,49500.0,49503.0,49600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49500.0,49503.0,49506.0,49600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49500.0,49506.0,49509.0,49600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49500.0,49509.0,49512.0,49600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49600.0,49600.0,49603.0,49700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49600.0,49603.0,49606.0,49700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49600.0,49606.0,49609.0,49700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49600.0,49609.0,49612.0,49700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49700.0,49700.0,49703.0,49800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49700.0,49703.0,49706.0,49800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49700.0,49706.0,49709.0,49800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49700.0,49709.0,49712.0,49800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49800.0,49800.0,49803.0,49900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49800.0,49803.0,49806.0,49900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49800.0,49806.0,49809.0,49900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49800.0,49809.0,49812.0,49900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,49900.0,49900.0,49903.0,50000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,49900.0,49903.0,49906.0,50000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,49900.0,49906.0,49909.0,50000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,49900.0,49909.0,49912.0,50000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50000.0,50000.0,50003.0,50100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50000.0,50003.0,50006.0,50100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50000.0,50006.0,50009.0,50100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50000.0,50009.0,50012.0,50100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50100.0,50100.0,50103.0,50200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50100.0,50103.0,50106.0,50200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50100.0,50106.0,50109.0,50200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50100.0,50109.0,50112.0,50200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50200.0,50200.0,50203.0,50300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50200.0,50203.0,50206.0,50300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50200.0,50206.0,50209.0,50300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50200.0,50209.0,50212.0,50300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50300.0,50300.0,50303.0,50400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50300.0,50303.0,50306.0,50400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50300.0,50306.0,50309.0,50400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50300.0,50309.0,50312.0,50400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50400.0,50400.0,50403.0,50500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50400.0,50403.0,50406.0,50500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50400.0,50406.0,50409.0,50500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50400.0,50409.0,50412.0,50500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50500.0,50500.0,50503.0,50600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50500.0,50503.0,50506.0,50600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50500.0,50506.0,50509.0,50600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50500.0,50509.0,50512.0,50600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50600.0,50600.0,50603.0,50700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50600.0,50603.0,50606.0,50700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50600.0,50606.0,50609.0,50700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50600.0,50609.0,50612.0,50700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50700.0,50700.0,50703.0,50800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50700.0,50703.0,50706.0,50800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50700.0,50706.0,50709.0,50800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50700.0,50709.0,50712.0,50800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50800.0,50800.0,50803.0,50900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50800.0,50803.0,50806.0,50900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50800.0,50806.0,50809.0,50900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50800.0,50809.0,50812.0,50900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,50900.0,50900.0,50903.0,51000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,50900.0,50903.0,50906.0,51000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,50900.0,50906.0,50909.0,51000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,50900.0,50909.0,50912.0,51000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51000.0,51000.0,51003.0,51100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51000.0,51003.0,51006.0,51100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51000.0,51006.0,51009.0,51100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51000.0,51009.0,51012.0,51100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51100.0,51100.0,51103.0,51200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51100.0,51103.0,51106.0,51200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51100.0,51106.0,51109.0,51200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51100.0,51109.0,51112.0,51200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51200.0,51200.0,51203.0,51300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51200.0,51203.0,51206.0,51300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51200.0,51206.0,51209.0,51300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51200.0,51209.0,51212.0,51300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51300.0,51300.0,51303.0,51400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51300.0,51303.0,51306.0,51400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51300.0,51306.0,51309.0,51400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51300.0,51309.0,51312.0,51400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51400.0,51400.0,51403.0,51500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51400.0,51403.0,51406.0,51500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51400.0,51406.0,51409.0,51500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51400.0,51409.0,51412.0,51500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51500.0,51500.0,51503.0,51600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51500.0,51503.0,51506.0,51600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51500.0,51506.0,51509.0,51600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51500.0,51509.0,51512.0,51600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51600.0,51600.0,51603.0,51700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51600.0,51603.0,51606.0,51700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51600.0,51606.0,51609.0,51700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51600.0,51609.0,51612.0,51700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51700.0,51700.0,51703.0,51800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51700.0,51703.0,51706.0,51800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51700.0,51706.0,51709.0,51800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51700.0,51709.0,51712.0,51800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51800.0,51800.0,51803.0,51900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51800.0,51803.0,51806.0,51900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51800.0,51806.0,51809.0,51900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51800.0,51809.0,51812.0,51900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,51900.0,51900.0,51903.0,52000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,51900.0,51903.0,51906.0,52000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,51900.0,51906.0,51909.0,52000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,51900.0,51909.0,51912.0,52000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52000.0,52000.0,52003.0,52100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52000.0,52003.0,52006.0,52100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52000.0,52006.0,52009.0,52100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52000.0,52009.0,52012.0,52100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52100.0,52100.0,52103.0,52200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52100.0,52103.0,52106.0,52200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52100.0,52106.0,52109.0,52200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52100.0,52109.0,52112.0,52200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52200.0,52200.0,52203.0,52300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52200.0,52203.0,52206.0,52300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52200.0,52206.0,52209.0,52300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52200.0,52209.0,52212.0,52300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52300.0,52300.0,52303.0,52400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52300.0,52303.0,52306.0,52400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52300.0,52306.0,52309.0,52400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52300.0,52309.0,52312.0,52400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52400.0,52400.0,52403.0,52500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52400.0,52403.0,52406.0,52500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52400.0,52406.0,52409.0,52500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52400.0,52409.0,52412.0,52500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52500.0,52500.0,52503.0,52600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52500.0,52503.0,52506.0,52600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52500.0,52506.0,52509.0,52600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52500.0,52509.0,52512.0,52600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52600.0,52600.0,52603.0,52700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52600.0,52603.0,52606.0,52700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52600.0,52606.0,52609.0,52700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52600.0,52609.0,52612.0,52700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52700.0,52700.0,52703.0,52800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52700.0,52703.0,52706.0,52800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52700.0,52706.0,52709.0,52800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52700.0,52709.0,52712.0,52800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52800.0,52800.0,52803.0,52900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52800.0,52803.0,52806.0,52900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52800.0,52806.0,52809.0,52900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52800.0,52809.0,52812.0,52900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,52900.0,52900.0,52903.0,53000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,52900.0,52903.0,52906.0,53000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,52900.0,52906.0,52909.0,53000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,52900.0,52909.0,52912.0,53000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53000.0,53000.0,53003.0,53100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,53000.0,53003.0,53006.0,53100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,53000.0,53006.0,53009.0,53100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,53000.0,53009.0,53012.0,53100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53100.0,53100.0,53103.0,53200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,53100.0,53103.0,53106.0,53200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,53100.0,53106.0,53109.0,53200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,53100.0,53109.0,53112.0,53200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53200.0,53200.0,53203.0,53300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,53200.0,53203.0,53206.0,53300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,53200.0,53206.0,53209.0,53300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,53200.0,53209.0,53212.0,53300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53300.0,53300.0,53303.0,53400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,53300.0,53303.0,53306.0,53400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,53300.0,53306.0,53309.0,53400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,53300.0,53309.0,53312.0,53400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53400.0,53400.0,53403.0,53500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,53400.0,53403.0,53406.0,53500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,53400.0,53406.0,53409.0,53500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,53400.0,53409.0,53412.0,53500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,53500.0,53500.0,53503.0,53600.0,3.0,0.0,0.0,0,1.0
